68	97	498	550	872	23	562	383	458	161	791	630	453	985	104	925	827	406	491	406		
69	595	1377	785																		
70	927	75	950	323	103	197	319	106	736	555	891										
71	41	341	739	62	330	710	109	309	613	377											
72	610	1806	380	511	171	945	737	408	225	90	623	835	562	611	60	356					
73	964	945	716	430	212	884	657	29	751	344	265	979									
74	916	955	660	850	48	628	723	685													
75	148	322	148	667	951	548	542	177	450	271	354	145	836	89	660	180	691	810	722	483	419
76	601	946	308	612	309	176	711	564	432	633	279										
77	325	726	283	545	933	110	486	575	894	994	625	772	641	226	999	671					
78	357	1634	202																		
79	728	1120	719	359	339	240	367	465	886	838	721	865									
80	512	1452	897	147	877	612	997	844	706	479	803	536	971	83	176	41	208	615	632	78	
81	596	1605	563	186	595	870															
82	120	221	156																		
83	904	1813	500	58	774																
84	210	1880	205	884	854	47	915	822	368	157											
85	192	849	223	90	788	915	923	749	334	960	282	742	877	734	698						
86	323	1798	841	583	118	267	997	675	244	872	711	948	147	647							
87	363	454	928	686	330	932	815	119	214	576	309	440	249	658	646	327					
88	151	312	17	193	526	573	74	158	681	548	845	915	205	974	603	686					
89	598	111	949																		
90	49	737	85	511	628	7	809	826	748	18											
91	597	1092	793	423	631	170	700	141	854	528	649	385	969								
92	203	19	705	753	651	603	617	377	102	787	333	932	681	898							
93	566	529	932	531	249	369	643	182	181												
94	56	856	888	95	520	720	7	115	308												
95	619	811	73	98																	
96	415	1959	459	6	91	698															
97	488	1604	590	197	716	853	721	833	366	420	525	698	223								
98	249	1459	581	68	327	817	373	280													
99	161	322	835	117	269	201	184														
100	176	181	939	552	314	505	323	4	153												
101	394	949	985	579	375	874	166														
102	251	1773	938	763	880	115	522	413	429	939	881	737	452	633	182	245	435	341	283		
103	696	831	259	64	175	423	898	28	176	581	883	960	950	18	314	306	238				
104	327	953	31	901	76	384	123	415	941	841	71	740	145	34	591	470	835	110			
105	619	1748	457	217	495	237	847	57	920	787	434	320	875	8							
106	108	1728	666	514	701	874	941	759	482	58	956										
107	435	874	370	480	183	204	687	363	737	20	608	535	664	228	328	202	628	507	522		
108	195	1467	170																		
109	133	1608	409	744	932	830	975	159	539												
110	801	822	551	307	252	116															
111	189	1288	845	850	131	850	473	547	740	131											
112	974	1072	702	400	679	237	676	862	795	942	431	907	44	450	996	862	817				
113	121	1302	256	406	7	90	666	324	283												
114	674	942	198	193	699	2	623	777	100	11	527	314	631	389	320	247	214	463	802	400	
115	134	1974	426	89	809	718	130	754	613	734	355	954	2	391	860						
116	744	476	42	826	219	763															
117	806	1186	690	866	87	759	875	204	522												
118	882	1080	280	771	104	889	283	493	23	487	277	172									
119	359	1258	460	502	975	255	760	573	915	224	849	833	751	120	852	44	994	737	531	833	73
120	462	1815	973	134	319	758	334	196	277	530	421	978	61	868							
121	626	516	948	761	309	625	260	431	938	352	769	431	450	28	750	745	339	287	168	91	
122	880	1057	935	3	240	719	947	319	412	773	59	983	417	737	837	582	72	763			
123	837	1295	35	781	549																
124	327	1766	527	784	83	691															
125	893	1555	729	58	14	759	69	905	313	112	526	579	711	448	33	291	912				
126	164	535	330	443	730	494	61	386	675	357	552	421									
127	534	660	165	206																	
128	671	17	569	312	695	931	335	38	508	203	838	879	850	877	614	621	814				
129	168	1128	16	235	997	627	84	712	354												
130	891	1155	496	546	242	361															
131	283	267	955	828	398	108	692	985	857	548	796	506	674	807							
132	913	1030	601	871	656	773	781	941	228	983	578	444	461	312	707	292	637	490	594	481	
133	27	1718	166	227	323	250	141	80	288												
134	206	1358	664	681																	
135	581	1891	705	510	352	653	727	845	820	664											
136	232	1347	256	159	17																
137	81	652	656	575	435	644	333	523	641	862	940	777	899	359	796	630	126	346	267		
138	784	170	374	132	494																
139	346	1125	576	990																	
140	823	259	599	758	777	26															
141	6	1022	372	986	710	790	787	68	921	305	436	43	25	910	892	232					
142	995	394	524	81	89	82	242	946	651	39	811	587									
143	300	1201	605																		
144	120	1670	412	99	419	583	345	427	425	258	655	533	966								
145	913	474	603	562	264	501	925	422	645	130	40	60	751	976	481	621	705	416	438	904	75
146	352	1639	778	930	180	654	663	824	587	414	684	126	574	629	696	39	756	104	195	413	
147	895	564	360	831																	
148	368	1891	552	239	96	62	838	884	139	706	783	333	322	271	758	820	543	626			
149	375	1252	851	924	666	660	335	709	662	457											
150	538	1675	99	811	708	859	272	348	318	623											
151	287	1379	990	255	423	782	924	654	76	739	434	984									
152	206	1932	880	886																	
153	579	1522	177	428	600	869	365	235	511												
154	562	1798	195	308	752	339	712	360	934	411	237	552	785								
155	9	764	404	434	892	845	614	979	386	769	557	271	111	262	890	122	889	188			
156	271	724	526	544	126	233	866	254	734	945	475	342	209	566	168	46	802				
157	465	1863	666	948	919	163	426	750	481												
158	229	900	813	522	50	282	423	253	855	255	278										
159	201	52	879	34	910	427	349	704	942	216	89	656	957	845							
160	605	828	363	119	376	752	638	803	265	133	953	293	927	143	914	191	547	187			
161	731	633	69	886																	
162	253	1996	776	286	234	382	157	564	204	676											
163	10	836	136	902	449	388	787	615	900	957	135	422									
164	561	56	541																		
165	470	454	531	346	948	111	121	974	975	352	570	883	976								
166	389	178	134	497	699	412	284														
167	283	1857	453	985	295	863	979	216													
168	259	418	686	338	674	146	663	470	381	16	927	473	36	218	732	924	569	46			
169	171	855	327	130	186	944	600	243	893	962	816	257	995								
170	760	188	43	290	52	415	106	471	28												
171	318	792	809	893	70	721	62	726	817												
172	809	1576	882	711	501	394	75	902	770	507	565	759	932	713	941	856					
173	689	1269	631	65	956	504	9	733	829	135	707	173									
174	172	1801	439	186																	
175	972	732	332	788	658	341	204	700	520	752	637	424									
176	97	1903	32	427	209	186	744														
177	831	448	977	672	259	367	729	598	606	475	320	747	740	576	378	358	845	859	291		
178	860	513	257	97	406	38	755	959	141	473	881	254	441	141	142	605	355	117	399	973	475
179	102	1828	318	677	356	376	835	673													
180	582	699	884	574	241	617	880	266	222	612	769	457	133	594	67	306	599	434	772	3	
181	728	921	386	155	70	979	779	728	681												
182	380	249	891	532	359	557	566	901	988	474	851										
183	178	723	644	781	683	252	371	757	941	63	671	853	888	577	498	420					
184	172	1274	538	540																	
185	232	1289	241	62	708	748	33	533	783	529	877	283	956	680	510	288	297	527	357	924	438
186	62	1593	643																		
187	781	119	730	352	373																
188	313	1275	61	654	540																
189	621	1088	724	409	280	142	975	605	621	817	909	883	341	574							
190	181	1231	583	194	203	419	926	689	886	802	432	156	564	646	826	620	855	747			
191	675	1967	201	30	782	655	64	38	161	242	237	846	11	798	133	22					
192	336	955	338	203	617	933	837	606	847	985	411										
193	959	1588	54	136	665	590															
194	446	831	800	539	140	381	766	448	649	956	422	358	432	624	491	143	395				
195	409	946	801	363	424	935	669	652	79												
196	367	89	711	345	208	687															
197	606	1144	922	199	821	851	486	189	650	426	628	979	336	303	56						
198	659	1453	224	644	53	340															
199	865	1739	303	399	404	466	245	77	150	744	18	918									
200	465	944	651	515	316	174															
201	774	1019	672																		
202	742	127	524	984	153	984	43	554	233	811	53	712	519	452	82	723	405	350	479	236	318
203	385	1181	516	541	709	329															
204	878	1132	829	815	560	336	415	941	261												
205	923	331	464	686	654	420	499	133	63	234	451	369	160	561	437	425					
206	679	797	468	612	275	714	675	666	455												
207	223	1793	117	667	781	144	426	314	534	854	698	936	768	18	409	646	95	428	197	197	269
208	378	271	17	605	792	312	890	986	789	20	199	197	601	174	946						
209	567	1340	733	247	902	571	980														
210	462	1138	204	628	620	248	470	259	954	519	823										
211	459	1301	352	115	424	548															
212	66	1357	571	416	235	700	528	757	971	463	22	475	565	677	555	37	342				
213	109	523	541	550	939	242	83	350	487												
214	916	989	619	823	355	506	302	723	997	35	968	928	93	491	499	796	933	44	259		
215	782	192	10	7	163																
216	181	1048	798	330	334																
217	885	426	263	98	843	199	120	60	376	831	39	308	141	333							
218	274	102	144																		
219	309	78	705	820																	
220	355	1728	660	174	981	173	925	668	701	84	716	481	228	401							
221	952	1468	200	407	265	102	702	866	830	907	473	78	654	21	295	793	508	790	908	233	
222	231	1077	78	203	905	371	606	57	617	792	822	650	192	574	115	892	298	556	254	163	
223	747	1661	508	96	271	647	406	290													
224	208	1381	168	721	196	978	122	204	359												
225	730	191	213	115	651	427	463	447	181	901	210	235	655	71	483	708	679	569			
226	108	1270	201	767	409	102	503	482	470	379	137	770	94	198	523	67					
227	938	1235	857	668	808																
228	201	451	998	457	665	98	239	488	299	552											
229	97	1447	894																		
230	42	1608	148																		
231	944	1984	44	132																	
232	116	74	4	545	91																
233	527	1423	826	523	975	380	411	645	838	385	232										
234	890	1675	997	474	516	172	897														
235	813	279	724	816	133	182	256	882	420	533	94	693	397	772	840	657					
236	897	968	661	394	368	310	560	761	178	206	914	119	563	616	831	648	278	388	3	715	
237	11	782	124	528	226	305	292	538	494	66	377	340	577	32	253	236	419	772			
238	400	329	955	975																	
239	342	1526	916	262	46	120	384	838	942	887	94	127	537	865	143	5	268	223	684		
240	140	1075	986	584	579	412	858	616	602	551	955	435	817	782	765	368	388				
241	30	986	681	538	397	689	938	126	698	554											
242	630	790	832	272	835	804	983	871	333	682	633	261	768	237	391	931	658	309	755	101	
243	774	1234	729	310	458	999	382														
244	297	1291	714	305	986	207	655	123	164	981	977										
245	781	993	348	860																	
246	113	1826	7	758	281	816	943	454													
247	855	1556	104	961	377	805	602	575	687	229	918	956	782	30	736						
248	809	988	777	319	278	561	890	869	197												
249	545	1396	538	365	637	771	851	131	429	996											
250	19	404	173	180	921	369	119	941	156	131	272	270	948	787							
251	489	331	578	217	767																
252	235	1529	108	226	37	322	592	148	106	652	601	739	790	292	723	605	140	356			
253	193	1544	41	415	427	106	590	577	148	605	716	553	212	230	784	437	772	65	953	885	
254	47	1052	51	479	670	531	159	495	766	560	994	222	25	995	307	723	417	681			
255	121	893	445	542	389	99	390	510	6	854	951	540	187	471	146	247	134				
256	990	1871	575	432	83	382	46	722	331	188	234	477	713	355	384	832	439				
257	302	163	661	380	281	21	153														
258	641	1629	808																		
259	751	1756	174	733	481	924	546	15	662	63	497	667	767	203	276	528	141				
260	596	312	32	844	165	882	329	556	476												
261	554	558	567	26	914	580	309	485	304	980	873										
262	460	574	639	19	755	994	612	79	744	624	500										
263	219	1727	719	35	584	292	404	925	448	991	736										
264	222	991	752	188	893	791	225	161	722	696	68										
265	608	410	127	334	943																
266	398	1619	941	348	162	461	860	275	901	13	576	948	12	296	688						
267	418	1046	242	425	185	953	400	339													
268	497	336	112	829	438	165	70	982	51	182											
269	81	560	309	292	327																
270	618	1779	584	774	684	771	919														
271	786	1247	93	519	213	855	256	602	851	994	75	748	445	464	847	506	965	961	114		
272	607	277	975	949	98	567	65	187	755	722											
273	484	1229	43	814	322	977															
274	464	1674	825	677	296	315	218	578	173												
275	426	731	808	722																	
276	658	626	249	867	143	421	646	791	69	847	130	511	460	557	402						
277	650	1050	502	125	787	781	461	80	661	732	519	394	638								
278	821	1353	761	956	879	395	566	455	835	43	191	535	757	830	167	804	758	22	770	776	
279	840	1099	598	870	532	188	169	207													
280	410	1804	154	247	171	215	749														
281	503	1356	85																		
282	71	1386	933	253	24	631	912	856	973	497	623										
283	861	1963	608	164	86																
284	347	416	248	425	141	937	381	511	659	951											
285	55	510	763	692	770	856	846	664	618												
286	508	1113	350	437	405	630	293														
287	265	88	586	418	331	799	687	822	268	319	996	872	513	971							
288	961	1603	154	859	169	212	270	762	500	468	839	651	141	898	988	736					
289	308	177	615	345	469	837	14														
290	963	11	588	527	668	745	994	585	295	548	717	251	770	124	54	773	844	87	949	491	149
291	547	1847	583	688	783	268	356	616													
292	333	1763	895	164	264																
293	681	471	722	845	67	845	350	271	485	538	965	192	842	501	383	888	522	815			
294	458	48	943	979	962	726	229	679													
295	216	1672	874	959	789																
296	92	1218	227	646	82	701	573														
297	9	198	818	77	514																
298	116	1899	618	81	705	240	373	292	852	760	120	837	167	135	435	374	663	6	402	750	891
299	129	1322	733	757	451	301	845	829	144	649	715	564	266	842	492	794	254	550	719		
300	317	805	526	245	535	439	574	724	487	813	674										
301	764	447	333	742	347	948	789	73	447	23	616	470	123	603	869	592	882	869			
302	751	1705	575																		
303	726	389	489	223	12	727	121	342	331												
304	975	1901	445	510	750	447	306	760	647												
305	870	760	57	123	932	570	981	842	618	62	821	733	649	95	138	392	858	726	777		
306	346	653	286	494	172	263	424	83	132	423	446	93	384	704	346						
307	344	587	291	442	745	278	724	269	154												
308	218	1382	372	358	588	580	982	301	544												
309	700	1129	950	669	146	898	710	196	616	729	350	944	749								
310	794	198	436	336	600	49	956	17	341	954	571	75									
311	710	1548	866	110	83	161	646	779	731	415	621	296	847	568	529	653	425	867			
312	747	1202	260	96	144	646	701	495	743	548	222	996	99								
313	72	377	361	750	619	268	783	103	15	368	77	815	40	753	481	428	364	915	87	824	
314	473	265	738	722	463	381	665	902	232	509	419	522									
315	225	1318	168	903	805	600	963	498	563	891	19	329	607	948							
316	15	632	306	910	274	598															
317	56	844	28	156	886	118	200	783	858	658	293	815	94	849							
318	260	921	487	861	975																
319	569	1246	393	856	433	651	587	48	203	508	249	627	603	210	545	875					
320	649	1427	299	780	33	360	37	792	854	166	56	724	196	423	413	623	486	798	902		
321	635	599	467	613	736	656	150	45	189	491	640										
322	714	1170	773	16	676	789	590	360	357	65	578										
323	485	1062	8	85	835	4	117	411	643												
324	241	701	378	685	44	377	211														
325	992	1207	525	341	139	734	650	397	946												
326	697	417	278	235	875	981	83	413	648	65	209	185	374								
327	230	144	111	513	638	991	746	214	150												
328	365	923	960	190	185	273	435														
329	439	114	202	100	962	116	384	396	603	630											
330	728	291	419	989	296	270	794	623	138	759	955	950	994	394	913	773	661				
331	22	1785	376	630	770	128	954														
332	28	1943	995	129	242	388	116	485	5	581											
333	43	450	920	391	649	298	679	102	469	208	706	50	343	723	375						
334	710	805	515	14	291	36	269	298	412												
335	628	18	568	835	510	390	332	730	436	358	972	838									
336	726	666	27	485																	
337	820	531	652	405	867	677	713	133	489												
338	568	1502	396	622	978	21															
339	289	323	633	697	317	718	612	287	17	738	564	626	182								
340	922	530	448	33	81	975	603	651	890	123	377	900	763								
341	979	494	350	860	705	45	929	493	851	123	948	614	41	118	850	939	149	507	307	646	486
342	638	1895	897	46	686	510	643	511	321	417	955	632	41	56							
343	388	1408	138	992	772	699	326	84	467	935	485	801	951	973	870	593	117	493	608	14	
344	760	1924	358	420	850	340	802	531	658	408	78	794	551	445	586						
345	169	1308	938	622	506	431	110	201	709	691	538	450	823	838	140	432					
346	42	1256	260	779	573	922	360	524	552	808	528	407	7	401	529	284	424				
347	463	1558	392	254	531	551	158	710	160	802	352	708	819	268	646						
348	753	1845	326	390	81	792	579	99	953	623	582	793	702	290	9	166					
349	399	751	762	650	375	211	709	622	862												
350	763	1115	844	988	260	761															
351	254	956	958	35	382	987	91	294	300	908	968	365	8	869	793	187	309	444			
352	907	1767	548	492																	
353	617	1535	29	22	926	110	634														
354	323	64	812	183	208	365	993	374	671	356	75										
355	302	1480	854	894	764	985	536														
356	544	704	151	929	335	341	267	164	958	70	367	191	275	646	333	559	58	611	978		
357	943	901	212	747	474	190	877	510	364	135	258	941	573								
358	90	1941	299	882	847																
359	867	196	415	602	989	884	28	94	924	296	836	153	7	592	94	817	666	403			
360	456	290	757	799	823	811	425	618	185	676	180										
361	260	350	112	846	620	120	610	758	589	163	783	585	69	298	106	935	980				
362	996	307	895	426	703	403	341	31	592	791	564	267									
363	843	836	36	662	389	894	746	474	698	57	645	866	982	681	172	731	525				
364	706	980	189	522	692	364	748	61	709	505	589	527	819	194	323						
365	319	731	33	636	716	41	235	522	455	431	251	560	721	722	170	300	67	85			
366	75	1259	895	54	671	913	329	186	241	884	171	238	451	543	663						
367	316	664	889	990	450	402	666	68	261	114	189	340	986	336	290	461					
368	734	239	664	470	786	361	722	388	854	993	638	284	194	799	17	58					
369	407	1674	178	95	625	228	988	828	792	558	724	989	200	905							
370	595	1421	332	849	998	845	546	338	167	602	595	409									
371	29	1566	315	173																	
372	282	1160	689	283	639	495	466	676	641	994	803	997									
373	398	1309	44	573																	
374	690	935	60	561	292	263															
375	11	984	818																		
376	960	90	244	552	708	619	407	905	428	863	837	384	323	204	551	534					
377	169	409	321	985	210	378	847	7	222	19	207	426	272	148	465	648	716	596	270	560	
378	446	1380	681																		
379	138	292	630	783	736	357	740	729	842	288	89	498	974	835	347	396	546	486			
380	601	400	156	716	372	735	607	607	282	974	723	514									
381	905	1279	64	551	217	223	486	662	467	697	430	859	377	150	741	761	923	164	900		
382	205	869	658	990	111	258	48	130	749	459	755	119									
383	774	366	128	771	795	179	323	999	938	733	782	725	856	995	586	866	846	358	810		
384	823	619	158	190	74	441	959	176	356	912	8										
385	942	623	194	292																	
386	614	1979	984	577	205																
387	496	1496	266	254	263	462	264	903	101	944	296	465	712	700	937	698	354	220	147		
388	644	52	839	414	770	801	294	253	856	230	825	246	105	975	410	313					
389	807	374	714	93	10	907	997	16	621	482	591	676	292	773	764	431					
390	561	940	37																		
391	851	967	168	11	47	870	120	51	360	736	291										
392	624	1781	524	433	551	17															
393	818	1683	150	319	702	576	565	456	61	815											
394	544	1011	277	955	704	235	547	82	962	37											
395	878	1931	746	301	52	401	606														
396	241	1995	453																		
397	205	391	334	144	465	435	482	414	59	235	816										
398	231	1807	934	463	290	886	469	54	782												
399	962	864	573	401	525	165	849	819	817	534	52	183	82	502	370	91	82	647	481		
400	622	1640	445	515	398	703	466	143	951	112	540	400	422	233	23	446					
401	570	128	318	565	239	418	283	180	721	267	433	94	199	804	822	572	160	143	701	443	
402	59	8	698	707	868	706	993	652	760	849	479	923	521	18	737	164	58	581			
403	313	325	676	437	33	50	753	307	718												
404	827	525	322	4																	
405	512	121	619	857																	
406	371	1424	527	961	418	953	171	677													
407	786	171	103	561	388	281	723	327	385	665											
408	657	230	275	825	498	759	158	920	9	957											
409	648	1088	211	601	873	808															
410	715	38	879	76																	
411	520	1266	160	528	933	723	789	733	704	953											
412	201	513	15	702	464	658	796	250													
413	669	1658	864	903	351	786	408	915	612	366	586										
414	778	78	642	407	338	232	224	198	220	225	944	590	999	954	288	858	106	252	361		
415	283	1258	691	197	553	257	177	148	315	873											
416	121	677	422	218	434	373	296	126	427												
417	572	106	604	492	275	904	397	498	549	809	360										
418	6	607	632	188	445																
419	853	164	77	882																	
420	346	208	223	577	737	854	486	810	127	933	710	576	957	87							
421	704	558	780	649	766	65	761	333	64												
422	273	1170	927	442	44	372	495														
423	171	207	886	52	327	660	644	64	999	234	72	593									
424	573	1349	740	574																	
425	729	549	117	282	343	273	159	304	152	607	558										
426	368	166	216	406	854	586	818	227	26	121	5	702	65								
427	527	524	700	910	146	187	867	315	98	68	55										
428	822	316	892	23	508	37	505	632	152	509	378	167	820	515							
429	921	695	154	423	414	217	815	11	688	604	241	462	372	500	768	464					
430	148	704	429																		
431	206	669	613																		
432	967	396	376	752	94	533	90	631	265	520	610										
433	943	1288	605	342	602	205	419	267	575	134	133	383	46	230	815						
434	788	172	14	702	541	456	216	783	440	259	595	72	151	830	107	979					
435	158	1042	711	427	87	603	130	584	346	393	65	301									
436	992	1414	717	302	545	549	507	908	402	189	425	822	902	344	610	347	116	744	27		
437	153	450	725	104	362	998	113	883	119	196	64	152									
438	483	894	731	354	849	286	557	472	250	119	316	287	604								
439	185	519	237	231	648	38	148	768	183	139	614	939									
440	546	872	790	207	125	274	339	455	793	879	992	266	459	470							
441	681	1951	410	817	757	814	854	363	881	965											
442	415	228	679	368	592	740	910	739	122												
443	848	918	191	14	266	730	466	641	244	964	190	568	467	792	778	729	796	183	732	582	
444	261	1817	710	160	5	776	425														
445	287	505	720	348	833	516	493	219	803												
446	492	169	722	637	1	226	546	867	886	590											
447	863	1887	7	540	587	550	671	481	854	261	953	41	355	991	608	470					
448	220	1268	285	510	993	690	648	194													
449	539	543	485	613	137	889	835														
450	423	618	713	807	246	965	822	738	949	231	131	347	368	646							
451	392	1512	234	611	305	353	950	38	359												
452	346	97	430	995	241	125	65	206													
453	931	1365	756	413	388	310	463	772	44	460	518	847	172	625	848	729	288	902	279	530	71
454	358	1182	462	198	687	392	742	709	106												
455	66	283	963	412	999	913	845	301	841	581	907										
456	578	1682	876	654	581	267	952	222	786	675	860	325									
457	389	805	191	623	72	30	335	354	452	705	734	661	437	729	375	58	978	688	490	451	14
458	513	1925	33	810	475	756	884	280	466												
459	576	1278	597																		
460	962	1310	770	551	573	225	390	793	143	992	145	538	578	165	808						
461	986	742	376	890	988	869	590	261	555	578	470	172	240	159	23	413	133	412	403		
462	301	1836	878	789	123	169	179	41	665	937	178	719	472	479	205	766	647	707	974	785	
463	87	1018	994	754	218	554	983	970	731	405	167	762	507	69	432	994	587	767	819	691	550
464	596	1234	750	700	760	953	257	766	426	437											
465	617	428	942	883	35	905	614	195	70	933											
466	532	23	964	411	773	771	61	940	156	95	537	913	379	595	5	518	794	31	714	965	979
467	729	290	659	489	112	553	861	205													
468	496	961	85	389	792	735	349	181	486	706	485	282	522	677	496						
469	564	578	387																		
470	820	329	968	553	282	812	671	752	284												
471	660	1015	950	599																	
472	57	502	206	213	783	446	850	228													
473	260	988	623	616	163	925	822	523	475	385	332										
474	124	1387	107	979	64	597	896	825	199	407	331	923	621								
475	245	540	817	604																	
476	374	629	709	59	833																
477	190	111	358	837	984	604	566	267	932	557	762	100	233	719							
478	849	1906	61	87	118	699	995	918	656	739											
479	706	1741	18																		
480	995	1969	274	790	9	9	539	988	215	803	764										
481	656	1377	507	983	584	884	525	361	725	648	971	716	490	61	671	702					
482	98	556	556	250	936	572	289	825	443	711	840	414	414	846	284	353					
483	44	613	149	756	122	986	485														
484	656	541	502	557	300	948	338	836	890												
485	936	141	406	752	116	219															
486	158	284	684	947	312	802															
487	688	726	754	441	554	342	156	747	71	594	666										
488	236	1574	143	763	503	578	523	909													
489	213	290	554	114	929	598	979	813	800	709	958	534	813	194	853						
490	194	1793	548	780	324	138	812	87													
491	879	863	999	410	182	369	788	893	475	219	810	201	327	624	744	176	933	270	885		
492	707	1404	75	290	569	607	296	974	129	889	7	824	467	235	498	708	980	404	619	340	171
493	641	678	43	993	570	658	804	605	390	868	927	380	178	458	814	709	840	575	74	813	764
494	585	424	733	93	126	36	196	530	650	545	537	62	634	99	247	576	38	637	171	524	499
495	139	1795	58	41																	
496	893	542	45	266	357	876	753	764	58	261	477	533	769								
497	409	1720	382	843	116	823	716														
498	463	529	437	643	241	87	74	88	646	36	86	142	924								
499	966	1211	180	186	881	335	190	315													
500	560	208	115	639	920	516	245	941	217	178											
